lat,lon,nodes,distance
1.34873,103.77718,"[394510982, 6503749174]",1.110313
1.34884,103.77727,"[6503749176, 394510982]",0.64782
1.34884,103.77727,"[6503749176, 394510982]",0.64782
1.34902,103.77739,"[394510977, 394510979]",1.343243
1.34914,103.77745,"[394510977, 394510979]",2.189837
1.34924,103.77748,"[394510974, 394510977]",1.702003
1.34958,103.77751,"[394510971, 394510974]",3.912561
1.34967,103.77754,"[5004602808, 394510971]",5.119739
1.34974,103.77759,"[5004602808, 394510971]",3.727979
1.34985,103.77773,"[394510969, 5004602808]",3.135048
1.34996,103.77787,"[394510967, 394510969]",0.400465
1.35004,103.77794,"[5004602809, 394510967]",0.784386
1.35015,103.77807,"[394510964, 5004602809]",0.941263
1.35024,103.7782,"[394510962, 394510964]",1.438773
1.35029,103.7783,"[2476461924, 394510962]",1.937495
1.35036,103.77833,"[6503750186, 2476461920]",0.248528
1.35047,103.77833,"[6503750187, 2476461926]",2.33968
1.35071,103.77831,"[2476461928, 394510959]",2.895622
1.35092,103.77833,"[394510959, 2476461930]",1.229161
1.35117,103.77829,"[394510956, 5004602810]",0.111289
1.35138,103.77825,"[5004602810, 2476461917]",2.004853
1.35157,103.77815,"[5004602811, 5004602812]",0.458681
1.35166,103.77813,"[5004602811, 5004602812]",1.573659
1.35171,103.77814,"[5004602812, 394510953]",1.242639
1.35191,103.77822,"[2476461915, 6503750197]",1.895139
1.35192,103.77822,"[2476461915, 6503750197]",1.895139
1.35192,103.77822,"[2476461915, 6503750197]",1.895139
1.35204,103.77824,"[6503750195, 394510951]",0.703398
1.35211,103.77823,"[394510951, 5004602813]",2.1898
1.35219,103.77818,"[5004602813, 6503750198]",0.895812
1.35227,103.77812,"[6503750198, 2476461913]",0.745584
1.35235,103.77805,"[2476461913, 394510938]",3.840381
1.35248,103.77799,"[394510938, 5004602814]",5.029553
1.35267,103.77795,"[5004602814, 394510934]",4.080474
1.3528,103.77795,"[394510934, 1987912977]",5.612248
1.35291,103.77801,"[1987912977, 394510932]",2.919447
1.35301,103.7781,"[5148124016, 5148124017]",1.942918
1.35309,103.77813,"[5148124017, 394510929]",3.25754
1.35314,103.77811,"[1987912978, 394488111]",0.912117
1.35321,103.77799,"[2476461887, 5004602815]",1.154986
1.35323,103.77776,"[394510923, 394510926]",1.441684
1.35323,103.77768,"[5148124018, 394510923]",2.214156
1.35323,103.77768,"[5148124018, 394510923]",2.214156
1.35323,103.77749,"[2476461892, 2476461909]",1.392379
1.35352,103.77733,"[394510918, 6503750218]",1.90019
1.3536,103.77726,"[6503750218, 394511353]",0.0
1.35367,103.77722,"[6503750218, 394511353]",0.955252
1.35376,103.77719,"[394511353, 6503750221]",3.639108
