lat,lon,nodes,distance
1.2808,103.79334,"[1363285141, 5150418666]",1.648598
1.28102,103.79309,"[5150418666, 1363285161]",1.179726
1.28106,103.79305,"[5150418666, 1363285161]",1.649623
1.28114,103.79301,"[1363285161, 1363285171]",0.710816
1.2813,103.79294,"[1363285171, 596067323]",2.448453
1.28152,103.79287,"[686670946, 1363285176]",2.531655
1.28161,103.79277,"[5248112891, 686670946]",2.68332
1.28161,103.79277,"[5248112891, 686670946]",2.68332
1.28167,103.7927,"[596067317, 5248112891]",2.441473
1.28184,103.79249,"[1790135028, 596067317]",4.080879
1.28194,103.79241,"[1790134819, 1790135028]",3.155297
1.282,103.79236,"[1790134819, 1790135028]",3.155297
1.28205,103.79232,"[1790134807, 1790134819]",3.087167
1.28224,103.79223,"[596067315, 1790134807]",1.591659
1.28243,103.79212,"[1790134894, 596067315]",1.510346
1.28267,103.79194,"[1790134892, 686670945]",3.976573
1.28302,103.79165,"[686670945, 596067313]",0.0
1.28314,103.79155,"[1363285206, 596067313]",0.111293
1.28336,103.79143,"[560769097, 1363285209]",0.247562
1.28341,103.79138,"[560769097, 1363285209]",1.751955
1.28349,103.79122,"[560769097, 1363285209]",0.645838
1.28362,103.7911,"[5135885344, 686670943]",6.091668
1.28356,103.79105,"[686670892, 686670893]",4.921075
1.28358,103.79103,"[5135885344, 686670943]",2.694414
1.28363,103.79095,"[1363285221, 686670943]",1.352571
1.28369,103.79081,"[686670819, 686670892]",2.099257
1.28387,103.79052,"[8039290241, 1363285227]",1.649623
1.28403,103.79035,"[3452218612, 560769096]",8.99677
1.28403,103.79035,"[3452218612, 560769096]",8.99677
1.28472,103.78982,"[1363285241, 1363285240]",0.953253
1.28501,103.78959,"[1363258155, 686670941]",2.74379
1.28516,103.7895,"[1363258155, 686670941]",2.496368
1.28545,103.78933,"[1363258155, 686670941]",1.601883
1.28561,103.78921,"[686670941, 5150419309]",3.583357
1.28563,103.78918,"[5150419309, 5150419310]",4.72682
1.28563,103.78918,"[5150419309, 5150419310]",4.72682
1.28564,103.78909,"[1363294745, 1363258157]",4.490802
1.2856,103.78904,"[1363285253, 686670940]",3.417288
1.28487,103.78883,"[686670939, 560769091]",6.519045
1.28477,103.78878,"[686670939, 560769091]",7.112776
1.28475,103.78874,"[686670921, 9671265934]",3.164872
1.28475,103.78863,"[686670938, 560769091]",2.543059
1.28474,103.78845,"[686670938, 560769091]",4.092522
1.28469,103.78832,"[5230796560, 1363258153]",4.345447
1.28465,103.78827,"[560769090, 5230796560]",4.178341
1.28465,103.78827,"[560769090, 5230796560]",4.178341
1.28431,103.78806,"[1363258144, 560769089]",3.575805
1.28425,103.788,"[5150419262, 1363258144]",3.62825
1.28423,103.78795,"[1363258143, 5150419262]",2.799813
1.28423,103.78782,"[560769088, 5150419261]",2.449133
1.2843,103.78768,"[2807773783, 560769088]",2.032964
1.28442,103.78744,"[1363258146, 1363258145]",1.854539
1.28443,103.78737,"[7254768560, 7254768559]",1.242679
1.28437,103.78739,"[7254768560, 7254768559]",0.497072
1.28368,103.78774,"[596067362, 596067329]",0.555163
1.28348,103.78785,"[596067362, 596067329]",0.647829
1.28332,103.78789,"[1363258141, 596067362]",0.0
1.28308,103.78791,"[5014445765, 5014445766]",1.244038
1.28265,103.7879,"[5014445768, 5014445767]",0.556467
1.28249,103.78785,"[5014445770, 5014445769]",0.15688
1.28215,103.78748,"[5014445771, 4575070766]",0.15688
1.28189,103.78727,"[5014445776, 4576839459]",1.094937
1.28177,103.78721,"[5014445776, 4576839459]",1.343265
